# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  :1363052    python3.10            [.] 0x000000000018d498
     0.00%  :1363052    [kernel.kallsyms]     [k] wake_up_process
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199ce0
     0.00%  :1363052    libc.so.6             [.] __GI___pthread_tpp_change_priority
     0.00%  :1363052    python3.10            [.] 0x00000000001a32b2
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :1363052    [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  :1363052    [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_wakeup
     0.00%  :1363052    python3.10            [.] _PyObject_MakeTpCall
     0.00%  :1363052    python3.10            [.] 0x000000000017a860
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a1100
     0.00%  :1363052    python3.10            [.] 0x0000000000178d59
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d5ad
     0.00%  :1363052    python3.10            [.] 0x00000000001433cc
     0.00%  :1363052    python3.10            [.] 0x000000000015b509
     0.00%  :1363052    python3.10            [.] 0x00000000002942ff
     0.00%  :1363052    python3.10            [.] 0x00000000001407c7
     0.00%  :1363052    python3.10            [.] 0x000000000017c6c3
     0.00%  :1363052    [kernel.kallsyms]     [k] apparmor_ipv4_postroute
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_established_options
     0.00%  :1363052    python3.10            [.] 0x000000000017953e
     0.00%  :1363052    python3.10            [.] _PyUnicodeWriter_WriteASCIIString
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1363052    [kernel.kallsyms]     [k] __netif_receive_skb_core.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.00%  :1363052    [kernel.kallsyms]     [k] xfd_validate_state
     0.00%  :1363052    python3.10            [.] 0x000000000016a34d
     0.00%  :1363052    [kernel.kallsyms]     [k] error_entry
     0.00%  :1363052    python3.10            [.] 0x00000000002948b6
     0.00%  :1363052    python3.10            [.] 0x00000000001d48d0
     0.00%  :1363052    python3.10            [.] 0x0000000000169ba2
     0.00%  :1363052    [kernel.kallsyms]     [k] native_write_msr_safe
     0.00%  :1363052    python3.10            [.] 0x0000000000151e94
     0.00%  :1363052    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  :1363145    python3.10            [.] PyMem_Malloc
     0.00%  :1363052    libc.so.6             [.] __vstrfmon_l_internal
     0.00%  :1363052    python3.10            [.] 0x000000000012d130
     0.00%  :1363052    python3.10            [.] 0x00000000001770a0
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_wfree
     0.00%  :1363052    [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  :1363052    python3.10            [.] 0x0000000000293f07
     0.00%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.00%  :1363052    [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :1363052    [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  :1363052    [kernel.kallsyms]     [k] check_cpu_stall
     0.00%  :1363052    python3.10            [.] 0x000000000017f87a
     0.00%  :1363052    python3.10            [.] 0x00000000002949b4
     0.00%  :1363052    python3.10            [.] 0x0000000000179536
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.00%  python3.10  python3.10            [.] 0x000000000015fffd
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  :1363052    python3.10            [.] 0x000000000015b56d
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf5
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0afb
     0.00%  :1363052    python3.10            [.] _PyUnicode_JoinArray
     0.00%  python3.10  python3.10            [.] 0x0000000000129edc
     0.00%  python3.10  python3.10            [.] 0x0000000000175dbd
     0.00%  :1363052    [kernel.kallsyms]     [k] put_prev_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000015fff7
     0.00%  :1363052    [kernel.kallsyms]     [k] pick_next_task
     0.00%  python3.10  python3.10            [.] 0x00000000001435a2
     0.00%  python3.10  python3.10            [.] 0x0000000000175d97
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  python3.10  python3.10            [.] 0x0000000000175d13
     0.00%  python3.10  python3.10            [.] 0x0000000000175df6
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  python3.10            [.] 0x0000000000175e17
     0.00%  python3.10  python3.10            [.] 0x0000000000175ddb
     0.00%  python3.10  python3.10            [.] 0x000000000012d22e
     0.00%  :1363052    python3.10            [.] 0x000000000015e07c
     0.00%  python3.10  python3.10            [.] 0x0000000000175d28
     0.00%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.00%  :1363052    [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  python3.10            [.] 0x000000000015efc7
     0.00%  :1363052    [kernel.kallsyms]     [k] find_vma
     0.00%  :1363145    python3.10            [.] 0x00000000001215d8
     0.00%  python3.10  python3.10            [.] 0x000000000012d74d
     0.00%  python3.10  python3.10            [.] 0x000000000028cc46
     0.00%  python3.10  python3.10            [.] 0x0000000000175db4
     0.00%  python3.10  python3.10            [.] 0x0000000000152354
     0.00%  python3.10  [kernel.kallsyms]     [k] __do_munmap
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10            [.] 0x000000000015ffde
     0.00%  python3.10  python3.10            [.] 0x000000000012bd48
     0.00%  python3.10  [kernel.kallsyms]     [k] __sched_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] get_partial_node.part.0
     0.00%  python3.10  python3.10            [.] 0x0000000000175dce
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  python3.10            [.] 0x00000000001375ef
     0.00%  :1363052    [kernel.kallsyms]     [k] sockfd_lookup_light
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  :1363052    python3.10            [.] 0x0000000000287060
     0.00%  python3.10  python3.10            [.] PyLong_FromUnsignedLong
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  :1363052    python3.10            [.] PyObject_Format
     0.00%  python3.10  python3.10            [.] 0x000000000016a2a0
     0.00%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.00%  python3.10  python3.10            [.] 0x000000000015efe1
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10            [.] _PyStack_AsDict
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  :1363052    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10            [.] 0x0000000000175d5a
     0.00%  python3.10  python3.10            [.] 0x000000000012e070
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_sb
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10            [.] 0x000000000017cbe8
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10            [.] _PyErr_SetObject
     0.00%  python3.10  python3.10            [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  python3.10            [.] 0x000000000012d0be
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  python3.10            [.] 0x00000000002949b8
     0.00%  python3.10  python3.10            [.] 0x000000000015af79
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  python3.10            [.] 0x000000000012d088
     0.00%  python3.10  python3.10            [.] 0x000000000015d352
     0.00%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.00%  python3.10  python3.10            [.] 0x000000000017c393
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  python3.10            [.] 0x0000000000293f6a
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  :1363134    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] 0x000000000015e0b3
     0.00%  :1363052    python3.10            [.] 0x00000000002d0480
     0.00%  python3.10  python3.10            [.] 0x0000000000179613
     0.00%  python3.10  python3.10            [.] 0x000000000029427d
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  :1363052    python3.10            [.] 0x000000000018bf96
     0.00%  python3.10  python3.10            [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfa
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  :1363052    libc.so.6             [.] 0x0000000000198ac0
     0.00%  :1363052    python3.10            [.] 0x000000000017c3a0
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  python3.10            [.] 0x000000000015e081
     0.00%  python3.10  python3.10            [.] 0x00000000002068ea
     0.00%  python3.10  python3.10            [.] 0x00000000001598c4
     0.00%  python3.10  python3.10            [.] 0x000000000015e083
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  python3.10            [.] 0x000000000015b53b
     0.00%  python3.10  python3.10            [.] 0x00000000002b6a1c
     0.00%  python3.10  python3.10            [.] 0x000000000020bf3d
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_permute
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307652
     0.00%  python3.10  python3.10            [.] 0x000000000006fb90
     0.00%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]     [k] raise_softirq
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  python3.10            [.] 0x0000000000179553
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d964
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  python3.10            [.] 0x0000000000122601
     0.00%  python3.10  python3.10            [.] 0x0000000000164eeb
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10            [.] 0x000000000018d746
     0.00%  python3.10  python3.10            [.] 0x00000000001d4947
     0.00%  :1363052    python3.10            [.] 0x0000000000143589
     0.00%  python3.10  [kernel.kallsyms]     [k] freezer_fork
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  :1363052    python3.10            [.] 0x000000000015b54b
     0.00%  python3.10  [kernel.kallsyms]     [k] __init_waitqueue_head
     0.00%  python3.10  [kernel.kallsyms]     [k] account_kernel_stack.isra.0
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  python3.10  python3.10            [.] 0x000000000017a890
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  python3.10  python3.10            [.] 0x0000000000293f6e
     0.00%  python3.10  [kernel.kallsyms]     [k] should_fail_alloc_page
     0.00%  python3.10  [kernel.kallsyms]     [k] task_nr_scan_windows.isra.0
     0.00%  python3.10  python3.10            [.] 0x000000000027748b
     0.00%  python3.10  python3.10            [.] 0x000000000018d1c6
     0.00%  :1363052    python3.10            [.] 0x0000000000127f59
     0.00%  :1363052    [kernel.kallsyms]     [k] profile_tick
     0.00%  python3.10  python3.10            [.] 0x0000000000152369
     0.00%  python3.10  python3.10            [.] 0x000000000017f87a
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pud_range
     0.00%  :1363052    python3.10            [.] 0x0000000000122826
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  python3.10  python3.10            [.] 0x000000000014341a
     0.00%  python3.10  python3.10            [.] 0x0000000000175d7d
     0.00%  :1363052    python3.10            [.] 0x000000000012174d
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199ee0
     0.00%  python3.10  python3.10            [.] 0x000000000013fd1f
     0.00%  python3.10  python3.10            [.] 0x0000000000159a21
     0.00%  :1363052    python3.10            [.] 0x000000000017a899
     0.00%  :1363052    [kernel.kallsyms]     [k] _raw_spin_lock_bh
     0.00%  python3.10  python3.10            [.] PyType_IsSubtype
     0.00%  python3.10  python3.10            [.] 0x000000000015ff7b
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_thermal_interrupt
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_v4_inbound_md5_hash
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_add_drain_cpu
     0.00%  :1363052    python3.10            [.] PyBytes_FromStringAndSize
     0.00%  python3.10  python3.10            [.] 0x000000000015ef70
     0.00%  :1363052    python3.10            [.] 0x00000000001522e3
     0.00%  python3.10  python3.10            [.] 0x000000000018bfd8
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  python3.10            [.] 0x000000000012290f
     0.00%  python3.10  python3.10            [.] 0x000000000015b557
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_page_vaddr
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d34c
     0.00%  python3.10  python3.10            [.] 0x0000000000151e76
     0.00%  python3.10  [kernel.kallsyms]     [k] charge_memcg
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0995
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1108
     0.00%  python3.10  python3.10            [.] 0x0000000000122877
     0.00%  python3.10  python3.10            [.] 0x0000000000235421
     0.00%  python3.10  python3.10            [.] 0x0000000000128da0
     0.00%  python3.10  python3.10            [.] 0x0000000000129ef0
     0.00%  python3.10  python3.10            [.] 0x0000000000143efb
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] 0x000000000015b525
     0.00%  python3.10  python3.10            [.] 0x000000000015e0c1
     0.00%  python3.10  [kernel.kallsyms]     [k] kernel_clone
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_note_context_switch
     0.00%  python3.10  python3.10            [.] 0x000000000018d510
     0.00%  python3.10  python3.10            [.] 0x0000000000151ee2
     0.00%  python3.10  python3.10            [.] 0x0000000000127bcb
     0.00%  python3.10  [kernel.kallsyms]     [k] __dl_clear_params
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_thread
