# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 172K of event 'cycles'
# Event count (approx.): 83401119984
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] setup_object.isra.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.00%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.00%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.00%  python3.10  python3.10                                [.] 0x0000000000164035
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0b9
     0.00%  python3.10  python3.10                                [.] 0x000000000018d185
     0.00%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ef9
     0.00%  python3.10  python3.10                                [.] 0x0000000000163f96
     0.00%  python3.10  python3.10                                [.] 0x0000000000294738
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030794a
     0.00%  python3.10  python3.10                                [.] 0x000000000012284a
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030808b
     0.00%  python3.10  python3.10                                [.] 0x0000000000277486
     0.00%  python3.10  python3.10                                [.] 0x000000000015af50
     0.00%  python3.10  python3.10                                [.] 0x00000000001c88e9
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_fork_fair
     0.00%  python3.10  python3.10                                [.] 0x000000000006ff90
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  python3.10                                [.] 0x00000000001795da
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.00%  python3.10  python3.10                                [.] 0x000000000018d081
     0.00%  python3.10  python3.10                                [.] 0x000000000018d169
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.00%  python3.10  python3.10                                [.] 0x000000000018d75d
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.00%  python3.10  python3.10                                [.] 0x000000000012e098
     0.00%  python3.10  python3.10                                [.] 0x000000000012b260
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e11
     0.00%  python3.10  python3.10                                [.] 0x00000000001c8923
     0.00%  python3.10  python3.10                                [.] 0x00000000002068ca
     0.00%  python3.10  python3.10                                [.] 0x000000000020655f
     0.00%  python3.10  python3.10                                [.] 0x0000000000122869
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e92
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bcd
     0.00%  python3.10  python3.10                                [.] 0x000000000015b238
     0.00%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_page_from_freelist
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030717c
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307698
     0.00%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.00%  python3.10  python3.10                                [.] 0x0000000000164211
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030735f
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header__init_id
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2f7
     0.00%  python3.10  python3.10                                [.] 0x0000000000152293
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0bf
     0.00%  python3.10  python3.10                                [.] 0x0000000000152271
     0.00%  python3.10  python3.10                                [.] 0x000000000017f860
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e54
     0.00%  python3.10  python3.10                                [.] 0x0000000000277470
     0.00%  python3.10  python3.10                                [.] 0x0000000000151efc
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308067
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307432
     0.00%  python3.10  python3.10                                [.] 0x000000000029472e
     0.00%  python3.10  python3.10                                [.] 0x0000000000129d3b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d57a
     0.00%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pebs_constraints
     0.00%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10                                [.] 0x0000000000122892
     0.00%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d00
     0.00%  python3.10  python3.10                                [.] 0x000000000018947b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d237
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4944
     0.00%  python3.10  python3.10                                [.] 0x0000000000294275
     0.00%  python3.10  python3.10                                [.] 0x000000000018d60c
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.00%  python3.10  python3.10                                [.] 0x0000000000151d84
     0.00%  python3.10  python3.10                                [.] 0x000000000012d106
     0.00%  python3.10  python3.10                                [.] 0x000000000018d883
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c51
     0.00%  python3.10  python3.10                                [.] 0x00000000001d491c
     0.00%  python3.10  python3.10                                [.] 0x000000000027760a
     0.00%  python3.10  python3.10                                [.] PyObject_GetIter
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5e4
     0.00%  python3.10  python3.10                                [.] 0x000000000015f077
     0.00%  python3.10  python3.10                                [.] 0x00000000002774a1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
