# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1176919489
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.14%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.14%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.14%  python3.10  python3.10                                [.] 0x00000000001740af
     0.14%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.14%  python3.10  python3.10                                [.] 0x000000000018d066
     0.14%  python3.10  python3.10                                [.] 0x000000000015effa
     0.14%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.14%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.14%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.14%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.13%  python3.10  libc.so.6                                 [.] parse_expression
     0.13%  python3.10  python3.10                                [.] 0x000000000018d151
     0.13%  python3.10  libc.so.6                                 [.] re_search_internal
     0.13%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.13%  python3.10  python3.10                                [.] 0x0000000000243806
     0.13%  python3.10  python3.10                                [.] 0x000000000018d5e0
     0.13%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.13%  python3.10  python3.10                                [.] 0x000000000018d599
     0.13%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.13%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.13%  python3.10  python3.10                                [.] 0x000000000018901d
     0.13%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.13%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.13%  python3.10  python3.10                                [.] 0x000000000015b568
     0.13%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.13%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.12%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.12%  python3.10  python3.10                                [.] 0x00000000001598c4
     0.12%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.12%  python3.10  python3.10                                [.] 0x0000000000143407
     0.12%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.12%  python3.10  python3.10                                [.] 0x000000000015b520
     0.12%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.12%  python3.10  python3.10                                [.] 0x000000000018d700
     0.12%  python3.10  python3.10                                [.] 0x0000000000122877
     0.12%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.12%  python3.10  python3.10                                [.] 0x0000000000277486
     0.12%  python3.10  python3.10                                [.] 0x000000000015ef74
     0.12%  python3.10  python3.10                                [.] 0x00000000001338a0
     0.12%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.12%  python3.10  python3.10                                [.] PyUnicode_New
     0.11%  python3.10  python3.10                                [.] 0x000000000018d098
     0.11%  python3.10  python3.10                                [.] 0x0000000000137bdf
     0.11%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.11%  python3.10  python3.10                                [.] 0x00000000002cfec0
     0.11%  python3.10  python3.10                                [.] 0x0000000000070990
     0.11%  python3.10  python3.10                                [.] 0x0000000000122870
     0.11%  python3.10  python3.10                                [.] 0x000000000018d5e9
     0.11%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.11%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.11%  python3.10  python3.10                                [.] 0x000000000018d75f
     0.11%  python3.10  python3.10                                [.] 0x0000000000179592
     0.11%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.11%  python3.10  python3.10                                [.] 0x000000000012291a
     0.11%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.11%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.11%  python3.10  python3.10                                [.] 0x000000000015efab
     0.11%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.10%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.10%  python3.10  python3.10                                [.] 0x0000000000137a99
     0.10%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.10%  python3.10  python3.10                                [.] 0x000000000018d0ab
     0.10%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.10%  python3.10  python3.10                                [.] 0x0000000000188dc2
     0.10%  python3.10  python3.10                                [.] 0x0000000000137ab1
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.10%  python3.10  python3.10                                [.] 0x000000000018d757
     0.10%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.10%  python3.10  python3.10                                [.] 0x000000000018d068
     0.10%  python3.10  python3.10                                [.] 0x000000000017c380
     0.10%  python3.10  python3.10                                [.] 0x00000000001740a1
     0.10%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.09%  python3.10  python3.10                                [.] 0x000000000018928c
     0.09%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.09%  python3.10  python3.10                                [.] 0x00000000001d490c
     0.09%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.09%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.09%  python3.10  python3.10                                [.] 0x0000000000189021
     0.09%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.09%  python3.10  [kernel.kallsyms]                         [k] hash_futex
     0.09%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.09%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.09%  python3.10  python3.10                                [.] 0x000000000018d740
