# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x0000000000188f0c
     0.00%  python3.10  python3.10            [.] 0x00000000002068ca
     0.00%  python3.10  python3.10            [.] 0x0000000000206b61
     0.00%  python3.10  python3.10            [.] 0x000000000029426d
     0.00%  python3.10  python3.10            [.] 0x000000000029476a
     0.00%  python3.10  python3.10            [.] 0x0000000000294925
     0.00%  python3.10  python3.10            [.] 0x000000000029496c
     0.00%  python3.10  python3.10            [.] 0x0000000000294ed9
     0.00%  python3.10  python3.10            [.] 0x0000000000294f47
     0.00%  python3.10  python3.10            [.] 0x0000000000295394
     0.00%  python3.10  python3.10            [.] 0x000000000017cbca
     0.00%  python3.10  python3.10            [.] 0x000000000015f317
     0.00%  python3.10  python3.10            [.] 0x0000000000244175
     0.00%  python3.10  [kernel.kallsyms]     [k] acct_collect
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_insert_done_cbs
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0b81
     0.00%  python3.10  python3.10            [.] 0x0000000000138730
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]     [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.00%  python3.10  python3.10            [.] 0x0000000000206841
     0.00%  python3.10  python3.10            [.] 0x000000000029497e
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  python3.10  python3.10            [.] 0x000000000015c5f4
     0.00%  python3.10  python3.10            [.] 0x00000000001418a4
     0.00%  python3.10  [kernel.kallsyms]     [k] __do_sys_clone3
     0.00%  python3.10  python3.10            [.] PyMember_SetOne
     0.00%  python3.10  python3.10            [.] 0x0000000000121959
     0.00%  python3.10  python3.10            [.] 0x0000000000162f20
     0.00%  python3.10  python3.10            [.] 0x000000000016a3d9
     0.00%  python3.10  python3.10            [.] 0x000000000006f4a0
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  :2603967    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030830f
     0.00%  python3.10  python3.10            [.] 0x0000000000128086
     0.00%  python3.10  [kernel.kallsyms]     [k] cpu_cgroup_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] save_fpregs_to_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030748f
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  python3.10            [.] 0x0000000000129dab
     0.00%  python3.10  python3.10            [.] 0x000000000012a214
     0.00%  python3.10  python3.10            [.] 0x00000000001595f0
     0.00%  python3.10  python3.10            [.] 0x000000000015b210
     0.00%  python3.10  python3.10            [.] 0x0000000000172620
     0.00%  python3.10  python3.10            [.] 0x000000000017953a
     0.00%  python3.10  python3.10            [.] 0x000000000017c3b2
     0.00%  python3.10  python3.10            [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10            [.] 0x000000000018d0bc
     0.00%  python3.10  python3.10            [.] 0x000000000018d534
     0.00%  python3.10  python3.10            [.] 0x000000000020693c
     0.00%  python3.10  python3.10            [.] 0x0000000000294738
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030805a
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030777b
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003074ba
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307ff5
     0.00%  python3.10  [kernel.kallsyms]     [k] memset
     0.00%  python3.10  python3.10            [.] 0x00000000002065b0
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307729
     0.00%  python3.10  python3.10            [.] 0x000000000016ab50
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307c44
     0.00%  python3.10  python3.10            [.] 0x0000000000206b9b
     0.00%  python3.10  python3.10            [.] 0x00000000001a317f
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307679
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  python3.10            [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10            [.] 0x0000000000293f7e
     0.00%  python3.10  python3.10            [.] 0x000000000012bd50
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003076e7
     0.00%  python3.10  python3.10            [.] 0x00000000001339ef
     0.00%  python3.10  python3.10            [.] 0x0000000000137be8
     0.00%  python3.10  python3.10            [.] 0x00000000002068e3
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307789
     0.00%  python3.10  python3.10            [.] 0x000000000023ebc4
     0.00%  python3.10  python3.10            [.] 0x0000000000277470
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307af6
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030752f
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030721c
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307f66
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030786c
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003083bc
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000017dfb8
     0.00%  python3.10  python3.10            [.] 0x000000000013fcf4
     0.00%  python3.10  python3.10            [.] PyLong_AsSsize_t
     0.00%  python3.10  python3.10            [.] 0x000000000015c5d8
     0.00%  python3.10  python3.10            [.] 0x0000000000133987
     0.00%  python3.10  python3.10            [.] 0x000000000015c5be
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308088
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003078f5
     0.00%  python3.10  python3.10            [.] 0x0000000000218893
     0.00%  python3.10  python3.10            [.] 0x00000000002188a4
     0.00%  python3.10  python3.10            [.] 0x00000000002775a8
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000017d7dd
     0.00%  python3.10  python3.10            [.] 0x00000000002069b9
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003075d9
     0.00%  python3.10  python3.10            [.] 0x0000000000294720
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307a25
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307ded
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ece
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003074c8
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0944
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003077ee
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003081dd
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]     [k] pgd_none
     0.00%  python3.10  [kernel.kallsyms]     [k] task_active_pid_ns
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0947
     0.00%  python3.10  python3.10            [.] 0x0000000000137ba9
     0.00%  python3.10  python3.10            [.] 0x00000000001435cb
     0.00%  python3.10  python3.10            [.] 0x000000000015af75
     0.00%  python3.10  python3.10            [.] 0x000000000015e93c
     0.00%  python3.10  python3.10            [.] 0x0000000000175d37
     0.00%  python3.10  python3.10            [.] 0x000000000017c3e3
     0.00%  python3.10  python3.10            [.] 0x0000000000188d12
     0.00%  python3.10  python3.10            [.] 0x000000000018c0d0
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e4
     0.00%  python3.10  python3.10            [.] 0x000000000018d0bf
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec8
     0.00%  python3.10  python3.10            [.] 0x000000000020692c
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  python3.10            [.] 0x0000000000129c2d
     0.00%  python3.10  python3.10            [.] 0x000000000015c5fe
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003083c5
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030717c
     0.00%  python3.10  python3.10            [.] 0x000000000017c3a6
     0.00%  python3.10  python3.10            [.] 0x0000000000206689
     0.00%  python3.10  python3.10            [.] 0x0000000000137b69
     0.00%  python3.10  python3.10            [.] 0x0000000000293f42
     0.00%  python3.10  python3.10            [.] 0x0000000000175d3c
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307837
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030804f
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003079ae
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003073c8
     0.00%  python3.10  python3.10            [.] 0x000000000013fcf0
     0.00%  python3.10  python3.10            [.] 0x000000000015e116
     0.00%  python3.10  python3.10            [.] 0x0000000000152305
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_throttle_swaprate
     0.00%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libc.so.6             [.] 0x0000000000198aea
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307563
     0.00%  python3.10  python3.10            [.] 0x000000000015bb43
     0.00%  python3.10  python3.10            [.] 0x0000000000179564
     0.00%  python3.10  python3.10            [.] 0x0000000000189853
     0.00%  python3.10  python3.10            [.] 0x000000000018c08c
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e0
     0.00%  python3.10  python3.10            [.] 0x000000000018d091
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003080c0
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308334
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003077ce
     0.00%  python3.10  libcrypto.so.3        [.] SHA256_Final
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307a87
     0.00%  python3.10  python3.10            [.] 0x0000000000293e6b
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307b4e
     0.00%  python3.10  python3.10            [.] 0x0000000000206970
     0.00%  python3.10  [kernel.kallsyms]     [k] flush_tlb_mm_range
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] 0x000000000002afc0
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d97d
     0.00%  python3.10  python3.10            [.] 0x0000000000137b58
     0.00%  python3.10  python3.10            [.] 0x000000000016748f
     0.00%  python3.10  python3.10            [.] 0x0000000000294258
     0.00%  python3.10  python3.10            [.] 0x0000000000198e69
     0.00%  python3.10  python3.10            [.] 0x0000000000128090
     0.00%  python3.10  python3.10            [.] 0x0000000000152000
     0.00%  python3.10  python3.10            [.] 0x000000000018c05c
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308227
     0.00%  python3.10  python3.10            [.] 0x00000000002068d6
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09a1
     0.00%  python3.10  python3.10            [.] 0x000000000015ff82
     0.00%  python3.10  python3.10            [.] 0x0000000000206576
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003082c1
     0.00%  python3.10  python3.10            [.] 0x000000000015e083
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307b76
     0.00%  python3.10  python3.10            [.] 0x0000000000122854
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307818
     0.00%  python3.10  python3.10            [.] 0x0000000000294ff8
     0.00%  python3.10  python3.10            [.] 0x0000000000206bc1
     0.00%  python3.10  libc.so.6             [.] 0x00000000000a287c
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0b18
     0.00%  python3.10  python3.10            [.] 0x000000000011b4fc
     0.00%  python3.10  python3.10            [.] 0x000000000012b260
     0.00%  python3.10  python3.10            [.] 0x000000000015671f
     0.00%  python3.10  python3.10            [.] 0x0000000000163024
     0.00%  python3.10  python3.10            [.] 0x0000000000177188
     0.00%  python3.10  python3.10            [.] 0x0000000000143568
     0.00%  python3.10  python3.10            [.] 0x000000000029498e
     0.00%  python3.10  python3.10            [.] 0x000000000013fd1b
     0.00%  python3.10  python3.10            [.] 0x000000000017c3c9
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030834b
     0.00%  python3.10  python3.10            [.] 0x0000000000293f25
     0.00%  python3.10  python3.10            [.] 0x0000000000293d9f
     0.00%  python3.10  python3.10            [.] 0x00000000002773cd
     0.00%  python3.10  python3.10            [.] 0x000000000031e7a0
     0.00%  python3.10  python3.10            [.] 0x000000000012284c
     0.00%  python3.10  python3.10            [.] 0x00000000001229d0
     0.00%  python3.10  python3.10            [.] 0x000000000012e074
     0.00%  python3.10  python3.10            [.] 0x0000000000206c65
     0.00%  python3.10  python3.10            [.] 0x0000000000198e40
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003082a2
     0.00%  python3.10  python3.10            [.] 0x000000000015087e
     0.00%  python3.10  python3.10            [.] 0x000000000018d16d
     0.00%  python3.10  python3.10            [.] 0x0000000000167b29
     0.00%  python3.10  python3.10            [.] 0x000000000015997e
     0.00%  python3.10  python3.10            [.] 0x0000000000137af0
     0.00%  python3.10  python3.10            [.] 0x0000000000198e79
     0.00%  python3.10  python3.10            [.] 0x0000000000137b3c
     0.00%  python3.10  python3.10            [.] 0x0000000000206742
     0.00%  python3.10  python3.10            [.] 0x000000000018d060
     0.00%  python3.10  python3.10            [.] 0x000000000018d525
     0.00%  python3.10  python3.10            [.] 0x0000000000169c24
