# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 602680337
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.23%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.23%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.22%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.22%  python3.10  python3.10                                [.] 0x000000000018c028
     0.22%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.22%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.22%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.21%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.21%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.21%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.20%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.20%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.19%  python3.10  python3.10                                [.] 0x000000000015b541
     0.19%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.19%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.19%  python3.10  python3.10                                [.] 0x000000000018d077
     0.19%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.19%  python3.10  python3.10                                [.] 0x0000000000179592
     0.19%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.19%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.19%  python3.10  python3.10                                [.] 0x000000000017c393
     0.18%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.18%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.18%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.18%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.18%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.18%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.18%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.18%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.17%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.17%  python3.10  python3.10                                [.] 0x0000000000122930
     0.17%  python3.10  python3.10                                [.] 0x000000000020beee
     0.17%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.17%  python3.10  python3.10                                [.] 0x000000000018d599
     0.17%  python3.10  python3.10                                [.] 0x000000000017c380
     0.17%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.17%  python3.10  python3.10                                [.] 0x000000000017956a
     0.16%  python3.10  python3.10                                [.] 0x000000000018928c
     0.16%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.16%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.16%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.16%  python3.10  python3.10                                [.] 0x0000000000122906
     0.16%  python3.10  python3.10                                [.] 0x000000000017f884
     0.16%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.16%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.15%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.15%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.15%  python3.10  python3.10                                [.] 0x000000000018d288
     0.15%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.15%  python3.10  python3.10                                [.] 0x000000000018c045
     0.14%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.14%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.14%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.14%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.14%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.14%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.14%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.14%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.14%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.14%  python3.10  python3.10                                [.] 0x00000000001732de
     0.14%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.14%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.14%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.14%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.14%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.14%  python3.10  python3.10                                [.] PyObject_Format
     0.13%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.13%  python3.10  python3.10                                [.] 0x000000000016a391
     0.13%  python3.10  python3.10                                [.] PyUnicode_New
     0.13%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.13%  python3.10  python3.10                                [.] 0x000000000015b506
     0.13%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.13%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.13%  python3.10  python3.10                                [.] 0x000000000018c0e0
     0.13%  python3.10  python3.10                                [.] 0x0000000000243806
     0.13%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.13%  python3.10  python3.10                                [.] 0x000000000018d525
     0.13%  python3.10  python3.10                                [.] 0x000000000024380b
     0.13%  python3.10  python3.10                                [.] 0x0000000000179541
     0.13%  python3.10  python3.10                                [.] 0x000000000017f971
     0.13%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.13%  python3.10  python3.10                                [.] 0x000000000012290a
