# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 153K of event 'cycles'
# Event count (approx.): 81893266464
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x000000000020bf3d
     0.00%  python3.10  python3.10            [.] 0x000000000020bf48
     0.00%  python3.10  python3.10            [.] 0x0000000000243825
     0.00%  python3.10  python3.10            [.] 0x0000000000293e54
     0.00%  python3.10  python3.10            [.] 0x0000000000295030
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ed5
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_mm_rss
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307a25
     0.00%  python3.10  python3.10            [.] 0x000000000012d800
     0.00%  python3.10  python3.10            [.] 0x0000000000129dff
     0.00%  python3.10  python3.10            [.] 0x000000000011eb13
     0.00%  python3.10  python3.10            [.] 0x00000000001771ab
     0.00%  python3.10  python3.10            [.] 0x00000000001771d5
     0.00%  python3.10  python3.10            [.] 0x0000000000128db0
     0.00%  python3.10  python3.10            [.] 0x0000000000164380
     0.00%  python3.10  python3.10            [.] 0x0000000000294ff8
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf9
     0.00%  python3.10  python3.10            [.] 0x000000000015bb29
     0.00%  python3.10  python3.10            [.] 0x0000000000162c76
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  python3.10            [.] _PyArg_ParseTupleAndKeywords_SizeT
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_clone3
     0.00%  python3.10  python3.10            [.] 0x00000000002cfee6
     0.00%  python3.10  python3.10            [.] 0x000000000016653d
     0.00%  python3.10  python3.10            [.] 0x000000000012d6d6
     0.00%  python3.10  python3.10            [.] 0x000000000017c3aa
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  python3.10            [.] 0x0000000000294986
     0.00%  python3.10  python3.10            [.] 0x00000000001d48f3
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] 0x00000000001440f9
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]     [k] set_task_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] acct_collect
     0.00%  python3.10  [kernel.kallsyms]     [k] blkcg_maybe_throttle_current
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] __note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10            [.] 0x000000000016302f
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_preload
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000000b2ab0
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_reschedule_ipi
     0.00%  python3.10  python3.10            [.] 0x0000000000294250
     0.00%  python3.10  python3.10            [.] 0x0000000000121ee0
     0.00%  python3.10  [kernel.kallsyms]     [k] task_tick_fair


# Samples: 162K of event 'branch'
# Event count (approx.): 21048351868
#
# Overhead  Command     Shared Object                             Symbol                                     
# ........  ..........  ........................................  ...........................................
#
    74.13%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     4.79%  python3.10  python3.10                                [.] PyObject_RichCompare
     3.59%  python3.10  python3.10                                [.] 0x000000000012161a
     1.71%  python3.10  python3.10                                [.] 0x0000000000179c4e
     1.38%  python3.10  python3.10                                [.] 0x0000000000121590
     1.33%  python3.10  python3.10                                [.] 0x0000000000179c52
     1.11%  python3.10  python3.10                                [.] 0x00000000001215c4
     0.70%  python3.10  python3.10                                [.] 0x0000000000121605
     0.69%  python3.10  python3.10                                [.] 0x0000000000121734
     0.55%  python3.10  python3.10                                [.] 0x0000000000121730
     0.46%  python3.10  python3.10                                [.] 0x0000000000121613
     0.39%  python3.10  python3.10                                [.] 0x0000000000121676
     0.39%  python3.10  python3.10                                [.] 0x000000000012160b
     0.36%  python3.10  python3.10                                [.] 0x0000000000121737
     0.33%  python3.10  python3.10                                [.] 0x00000000001215ab
     0.30%  python3.10  python3.10                                [.] 0x00000000001215dc
     0.27%  python3.10  python3.10                                [.] 0x0000000000179c0e
     0.27%  python3.10  python3.10                                [.] 0x000000000012167d
     0.27%  python3.10  python3.10                                [.] 0x00000000001215a3
     0.27%  python3.10  python3.10                                [.] 0x000000000012159b
     0.24%  python3.10  python3.10                                [.] 0x0000000000121623
     0.24%  python3.10  python3.10                                [.] 0x0000000000179c46
     0.23%  python3.10  python3.10                                [.] 0x00000000001215f2
     0.20%  python3.10  python3.10                                [.] 0x0000000000121628
     0.20%  python3.10  python3.10                                [.] 0x00000000001215e9
     0.20%  python3.10  python3.10                                [.] 0x000000000015b546
     0.19%  python3.10  python3.10                                [.] 0x00000000001215cb
     0.16%  python3.10  python3.10                                [.] 0x00000000001215f7
     0.16%  python3.10  python3.10                                [.] 0x0000000000121600
     0.15%  python3.10  python3.10                                [.] 0x0000000000121679
     0.15%  python3.10  python3.10                                [.] 0x000000000015b541
     0.14%  python3.10  python3.10                                [.] 0x0000000000121677
     0.13%  python3.10  python3.10                                [.] 0x0000000000179c02
     0.13%  python3.10  python3.10                                [.] 0x000000000012160f
     0.13%  python3.10  python3.10                                [.] 0x000000000012167b
     0.13%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.12%  python3.10  python3.10                                [.] 0x000000000015b537
     0.12%  python3.10  python3.10                                [.] 0x000000000012166e
     0.12%  python3.10  python3.10                                [.] 0x0000000000121635
     0.12%  python3.10  python3.10                                [.] 0x0000000000179c13
     0.11%  python3.10  python3.10                                [.] 0x000000000012167f
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c3b
     0.09%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.09%  python3.10  python3.10                                [.] 0x000000000015b506
     0.09%  python3.10  python3.10                                [.] 0x0000000000121596
     0.09%  python3.10  python3.10                                [.] 0x0000000000121638
     0.09%  python3.10  python3.10                                [.] 0x0000000000121616
     0.08%  python3.10  python3.10                                [.] 0x0000000000121740
     0.08%  python3.10  python3.10                                [.] 0x0000000000179c42
     0.08%  python3.10  python3.10                                [.] 0x0000000000121653
     0.07%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.07%  python3.10  python3.10                                [.] 0x0000000000179c0b
     0.06%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.06%  python3.10  python3.10                                [.] 0x0000000000173d58
     0.06%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.06%  python3.10  python3.10                                [.] 0x00000000001215a7
     0.06%  python3.10  python3.10                                [.] 0x00000000001215bc
     0.05%  python3.10  python3.10                                [.] 0x0000000000121675
     0.05%  python3.10  python3.10                                [.] 0x0000000000179c15
     0.05%  python3.10  python3.10                                [.] 0x0000000000179c25
     0.05%  python3.10  python3.10                                [.] 0x000000000015b520
     0.05%  python3.10  python3.10                                [.] 0x0000000000173d50
     0.04%  python3.10  python3.10                                [.] 0x0000000000121754
     0.04%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.04%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.04%  python3.10  python3.10                                [.] 0x0000000000121749
     0.03%  python3.10  python3.10                                [.] 0x0000000000179be6
     0.03%  python3.10  python3.10                                [.] 0x000000000015b557
     0.03%  python3.10  python3.10                                [.] 0x0000000000121757
     0.03%  python3.10  python3.10                                [.] 0x0000000000179c2e
     0.03%  python3.10  python3.10                                [.] 0x0000000000179bee
     0.03%  python3.10  python3.10                                [.] 0x000000000012175a
     0.03%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.03%  python3.10  python3.10                                [.] 0x0000000000121660
     0.03%  python3.10  python3.10                                [.] 0x0000000000179be0
     0.02%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.02%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.02%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.02%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.02%  python3.10  python3.10                                [.] 0x0000000000179bfb
     0.02%  python3.10  python3.10                                [.] 0x000000000012159d
     0.02%  python3.10  python3.10                                [.] 0x0000000000179bea
     0.02%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.02%  python3.10  python3.10                                [.] 0x0000000000179be8
     0.02%  python3.10  python3.10                                [.] 0x0000000000121751
     0.02%  python3.10  python3.10                                [.] 0x0000000000179be9
     0.01%  python3.10  python3.10                                [.] 0x000000000015b512
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.01%  python3.10  python3.10                                [.] 0x000000000015b500
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10                                [.] 0x000000000012164e
     0.01%  python3.10  python3.10                                [.] PyLong_FromString
     0.01%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.01%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.01%  python3.10  python3.10                                [.] 0x0000000000121594
     0.01%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.01%  python3.10  python3.10                                [.] 0x0000000000179be4
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.01%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_insert
     0.01%  python3.10  python3.10                                [.] 0x000000000015b519
     0.01%  python3.10  python3.10                                [.] 0x000000000015b568
     0.01%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.01%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.01%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.01%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.01%  python3.10  python3.10                                [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
