# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 82K of event 'cycles'
# Event count (approx.): 38837669601
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] pfn_pte
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_any_but
     0.00%  python3.10  python3.10                                [.] 0x0000000000129cfb
     0.00%  python3.10  python3.10                                [.] 0x0000000000163fa3
     0.00%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  :2337215    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337164    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337258    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337128    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  :2336838    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337088    python3.10                                [.] 0x00000000001215a7
     0.00%  :2337164    python3.10                                [.] 0x00000000001215a3
     0.00%  :2337164    python3.10                                [.] 0x00000000001215bc
     0.00%  :2337215    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337215    python3.10                                [.] 0x00000000001215c4
     0.00%  :2337332    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337332    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336838    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2336838    python3.10                                [.] 0x0000000000121590
     0.00%  :2336838    python3.10                                [.] 0x00000000001215e9
     0.00%  :2336891    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336925    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336970    [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  :2336970    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336995    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337040    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337040    python3.10                                [.] 0x00000000001215f7
     0.00%  :2337040    python3.10                                [.] 0x000000000012161a
     0.00%  :2337088    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337164    [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2337164    python3.10                                [.] 0x000000000012167f
     0.00%  :2337188    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337352    [kernel.kallsyms]                         [k] native_write_msr


# Samples: 76K of event 'branch'
# Event count (approx.): 8589832376
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
    87.91%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     1.43%  python3.10  python3.10                                [.] 0x000000000012161a
     0.79%  python3.10  python3.10                                [.] 0x0000000000121590
     0.54%  python3.10  python3.10                                [.] 0x00000000001215f7
     0.46%  python3.10  python3.10                                [.] 0x00000000001215c4
     0.42%  python3.10  python3.10                                [.] 0x00000000001215f2
     0.41%  python3.10  python3.10                                [.] 0x0000000000121596
     0.35%  python3.10  python3.10                                [.] 0x000000000012159b
     0.33%  python3.10  python3.10                                [.] 0x0000000000121605
     0.32%  python3.10  python3.10                                [.] 0x00000000001215a3
     0.30%  python3.10  python3.10                                [.] 0x00000000001215a7
     0.27%  python3.10  python3.10                                [.] 0x0000000000121676
     0.26%  python3.10  python3.10                                [.] 0x0000000000121679
     0.25%  python3.10  python3.10                                [.] 0x0000000000121613
     0.22%  python3.10  python3.10                                [.] 0x0000000000121730
     0.22%  python3.10  python3.10                                [.] 0x000000000012159d
     0.22%  python3.10  python3.10                                [.] 0x00000000001215cb
     0.22%  python3.10  python3.10                                [.] 0x00000000001215bc
     0.18%  python3.10  python3.10                                [.] 0x0000000000121737
     0.17%  python3.10  python3.10                                [.] 0x000000000012160b
     0.17%  python3.10  python3.10                                [.] 0x00000000001215ab
     0.15%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.14%  python3.10  python3.10                                [.] 0x000000000012167d
     0.14%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.13%  python3.10  python3.10                                [.] 0x00000000001215e9
     0.12%  python3.10  python3.10                                [.] 0x00000000001215dc
     0.10%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.09%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.09%  python3.10  python3.10                                [.] 0x000000000012167b
     0.08%  :2337332    python3.10                                [.] _PyEval_EvalFrameDefault
     0.08%  :2336995    python3.10                                [.] _PyEval_EvalFrameDefault
     0.08%  python3.10  python3.10                                [.] 0x000000000012160f
     0.08%  :2337088    python3.10                                [.] _PyEval_EvalFrameDefault
     0.07%  :2337164    python3.10                                [.] _PyEval_EvalFrameDefault
     0.07%  :2337040    python3.10                                [.] _PyEval_EvalFrameDefault
