# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 79K of event 'cycles'
# Event count (approx.): 39665687302
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030720c
     0.00%  python3.10  python3.10            [.] 0x000000000017b121
     0.00%  python3.10  python3.10            [.] 0x0000000000243806
     0.00%  python3.10  python3.10            [.] PyMem_Calloc
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307d85
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003080c0
     0.00%  python3.10  python3.10            [.] 0x0000000000137a68
     0.00%  python3.10  python3.10            [.] 0x00000000001598c8
     0.00%  python3.10  python3.10            [.] 0x0000000000179534
     0.00%  python3.10  python3.10            [.] 0x00000000001740ab
     0.00%  python3.10  python3.10            [.] 0x0000000000188df0
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003077f6
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308247
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307ba9
     0.00%  python3.10  python3.10            [.] PyNumber_Xor
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307c15
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003074da
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0a7e
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308366
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307818
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030832e
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030811f
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030802f
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307910
     0.00%  python3.10  python3.10            [.] 0x00000000001508a2
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  python3.10            [.] 0x000000000012e0bb
     0.00%  python3.10  python3.10            [.] 0x0000000000206683
     0.00%  python3.10  python3.10            [.] 0x0000000000150bcf
     0.00%  python3.10  python3.10            [.] 0x000000000020674f
     0.00%  python3.10  python3.10            [.] 0x000000000015e0f7
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308152
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307917
     0.00%  python3.10  python3.10            [.] 0x0000000000294ee8
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307937
     0.00%  :2338005    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307594
     0.00%  python3.10  python3.10            [.] 0x0000000000122aa4
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307925
     0.00%  python3.10  [kernel.kallsyms]     [k] vmap_pages_pud_range
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.00%  python3.10  python3.10            [.] 0x000000000015c5e7
     0.00%  python3.10  python3.10            [.] 0x0000000000122877
     0.00%  python3.10  python3.10            [.] 0x000000000017961e
     0.00%  python3.10  libc.so.6             [.] 0x0000000000199f13
     0.00%  python3.10  python3.10            [.] 0x0000000000294f4d
     0.00%  python3.10  python3.10            [.] 0x0000000000121675
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.00%  python3.10  python3.10            [.] 0x00000000001228b7
     0.00%  python3.10  python3.10            [.] 0x0000000000129c32
     0.00%  python3.10  python3.10            [.] 0x00000000001435d4
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  python3.10            [.] 0x000000000015c5e4
     0.00%  python3.10  python3.10            [.] 0x00000000001641f9
     0.00%  python3.10  python3.10            [.] 0x0000000000173d60
     0.00%  python3.10  python3.10            [.] 0x00000000001795ae
     0.00%  python3.10  python3.10            [.] 0x000000000018c03d
     0.00%  python3.10  python3.10            [.] 0x000000000020680e
     0.00%  python3.10  python3.10            [.] 0x00000000002b3a7c
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030797f
     0.00%  python3.10  python3.10            [.] 0x0000000000206776
     0.00%  python3.10  python3.10            [.] 0x0000000000151db8
     0.00%  python3.10  python3.10            [.] 0x00000000002949a1
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307316
     0.00%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10            [.] 0x0000000000206970
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307aa6
     0.00%  python3.10  python3.10            [.] 0x0000000000295210
     0.00%  python3.10  python3.10            [.] 0x000000000015e116
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030765e
     0.00%  python3.10  python3.10            [.] 0x000000000018c05c
     0.00%  python3.10  python3.10            [.] 0x0000000000293df9
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.00%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003076a7
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003077c2
     0.00%  python3.10  python3.10            [.] 0x0000000000178d50
     0.00%  python3.10  python3.10            [.] 0x00000000002067c2
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307e28
     0.00%  python3.10  python3.10            [.] 0x0000000000127f63
     0.00%  python3.10  python3.10            [.] 0x00000000001509ab
     0.00%  python3.10  python3.10            [.] 0x0000000000188d36
     0.00%  python3.10  python3.10            [.] 0x0000000000293d40
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  python3.10            [.] 0x0000000000188d32
     0.00%  python3.10  python3.10            [.] 0x000000000018d667
     0.00%  python3.10  python3.10            [.] 0x00000000002068fd
     0.00%  python3.10  python3.10            [.] 0x000000000020692c
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  python3.10            [.] 0x0000000000151df2
     0.00%  python3.10  python3.10            [.] 0x000000000018d06d
     0.00%  python3.10  python3.10            [.] 0x000000000015c5be
     0.00%  python3.10  python3.10            [.] 0x000000000012bd50
     0.00%  python3.10  python3.10            [.] 0x000000000018d06a
     0.00%  python3.10  python3.10            [.] 0x000000000016a31a
     0.00%  python3.10  python3.10            [.] 0x0000000000293e10
     0.00%  python3.10  python3.10            [.] 0x000000000018d525
     0.00%  python3.10  python3.10            [.] 0x00000000002068ef
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0994
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003078af
     0.00%  python3.10  python3.10            [.] 0x000000000015af5c
     0.00%  python3.10  python3.10            [.] 0x0000000000179564
     0.00%  python3.10  python3.10            [.] 0x0000000000294fa6
     0.00%  python3.10  python3.10            [.] 0x00000000002068e3
     0.00%  python3.10  python3.10            [.] 0x000000000014356b
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000198e44
     0.00%  python3.10  python3.10            [.] 0x000000000015b54f
     0.00%  python3.10  python3.10            [.] 0x0000000000159b46
     0.00%  python3.10  python3.10            [.] 0x000000000018d641
     0.00%  python3.10  python3.10            [.] 0x000000000029472e
     0.00%  python3.10  python3.10            [.] 0x000000000018d10c
     0.00%  python3.10  python3.10            [.] 0x0000000000294ec5
     0.00%  python3.10  python3.10            [.] 0x0000000000151f50
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d4
     0.00%  python3.10  libc.so.6             [.] re_compile_internal
     0.00%  python3.10  python3.10            [.] 0x000000000018d0ca
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.00%  python3.10  python3.10            [.] 0x0000000000179613
     0.00%  python3.10  python3.10            [.] 0x000000000015f025
     0.00%  python3.10  python3.10            [.] 0x000000000015b509
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10            [.] 0x000000000020690c
     0.00%  python3.10  python3.10            [.] 0x000000000013fd0e
     0.00%  python3.10  libcrypto.so.3        [.] EVP_MD_CTX_free
     0.00%  python3.10  python3.10            [.] 0x000000000018d0eb
     0.00%  python3.10  python3.10            [.] 0x000000000015efe1
     0.00%  python3.10  python3.10            [.] 0x000000000018d0e4
     0.00%  python3.10  python3.10            [.] 0x0000000000137c02
     0.00%  python3.10  python3.10            [.] 0x0000000000137a77
     0.00%  python3.10  python3.10            [.] 0x0000000000206bc8
     0.00%  python3.10  python3.10            [.] 0x000000000018d57a
     0.00%  python3.10  python3.10            [.] 0x0000000000137be8
     0.00%  python3.10  libcrypto.so.3        [.] EVP_DigestInit_ex
     0.00%  python3.10  python3.10            [.] 0x000000000017586d
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc
     0.00%  python3.10  python3.10            [.] 0x0000000000151ef4
     0.00%  python3.10  python3.10            [.] 0x000000000018d13f
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003071b0
     0.00%  python3.10  python3.10            [.] 0x0000000000137ad2
     0.00%  python3.10  python3.10            [.] 0x000000000015d1f5
     0.00%  python3.10  python3.10            [.] 0x00000000002775f1
     0.00%  python3.10  python3.10            [.] 0x0000000000151f28
     0.00%  python3.10  python3.10            [.] 0x0000000000143616
     0.00%  python3.10  python3.10            [.] 0x0000000000138851
     0.00%  python3.10  python3.10            [.] PyLong_AsLong
     0.00%  python3.10  python3.10            [.] 0x000000000017f876
     0.00%  python3.10  python3.10            [.] 0x0000000000156814
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e0
     0.00%  python3.10  python3.10            [.] 0x000000000018d0fb
     0.00%  python3.10  python3.10            [.] 0x0000000000152266
     0.00%  python3.10  python3.10            [.] 0x0000000000294986
     0.00%  python3.10  python3.10            [.] 0x0000000000143474
     0.00%  python3.10  python3.10            [.] 0x000000000018d068
     0.00%  python3.10  python3.10            [.] 0x0000000000137b8d
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  python3.10            [.] 0x0000000000141947
     0.00%  python3.10  python3.10            [.] 0x000000000015b210
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.00%  python3.10  python3.10            [.] 0x0000000000179611
     0.00%  python3.10  python3.10            [.] 0x00000000001742f8
     0.00%  python3.10  python3.10            [.] 0x0000000000137b85
     0.00%  python3.10  python3.10            [.] 0x000000000012b3e6
     0.00%  python3.10  python3.10            [.] 0x000000000018d5fe
     0.00%  python3.10  python3.10            [.] 0x0000000000277459
     0.00%  python3.10  python3.10            [.] 0x000000000018d661
     0.00%  python3.10  python3.10            [.] PyIter_Next
     0.00%  python3.10  python3.10            [.] 0x00000000002774db
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003081d0
     0.00%  python3.10  python3.10            [.] 0x00000000001228da
     0.00%  python3.10  python3.10            [.] 0x0000000000128097
     0.00%  python3.10  python3.10            [.] 0x00000000002a6670
     0.00%  python3.10  python3.10            [.] 0x0000000000151e5f
     0.00%  python3.10  python3.10            [.] PyObject_Free
     0.00%  python3.10  python3.10            [.] 0x00000000001598cd
     0.00%  :2337959    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  python3.10            [.] 0x0000000000244186
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308217
     0.00%  python3.10  python3.10            [.] 0x0000000000133a9e
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308074
     0.00%  python3.10  python3.10            [.] 0x000000000018d237
     0.00%  python3.10  python3.10            [.] 0x000000000017cbe8
     0.00%  python3.10  python3.10            [.] 0x0000000000122834
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030767d
     0.00%  python3.10  python3.10            [.] 0x0000000000294259
     0.00%  python3.10  python3.10            [.] 0x0000000000294fb4
     0.00%  python3.10  python3.10            [.] 0x000000000015e07c
     0.00%  python3.10  python3.10            [.] 0x0000000000263c8d
     0.00%  python3.10  python3.10            [.] 0x0000000000174252
     0.00%  python3.10  python3.10            [.] 0x000000000017cba0
     0.00%  python3.10  python3.10            [.] 0x00000000002a6560
     0.00%  python3.10  python3.10            [.] 0x0000000000164223
     0.00%  python3.10  python3.10            [.] 0x00000000002a5170
     0.00%  python3.10  python3.10            [.] 0x0000000000174282
     0.00%  python3.10  python3.10            [.] 0x000000000012b30c
     0.00%  python3.10  python3.10            [.] 0x000000000018d656
     0.00%  python3.10  python3.10            [.] 0x000000000006ed20
     0.00%  python3.10  python3.10            [.] 0x000000000015f00b
     0.00%  python3.10  python3.10            [.] 0x000000000018d066
     0.00%  python3.10  python3.10            [.] 0x000000000018d498
     0.00%  python3.10  python3.10            [.] 0x00000000001339c5
     0.00%  python3.10  python3.10            [.] 0x0000000000137a96
     0.00%  python3.10  python3.10            [.] 0x0000000000277421
     0.00%  python3.10  python3.10            [.] 0x00000000002a5176
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  python3.10  python3.10            [.] 0x000000000013893a
     0.00%  python3.10  python3.10            [.] 0x00000000001743e9
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003074a5
     0.00%  python3.10  python3.10            [.] 0x0000000000159bcc
     0.00%  python3.10  python3.10            [.] 0x0000000000143427
     0.00%  python3.10  python3.10            [.] 0x00000000001228cd
     0.00%  python3.10  python3.10            [.] 0x0000000000218cd0
     0.00%  python3.10  python3.10            [.] 0x000000000016bf0c
