# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 137K of event 'cycles'
# Event count (approx.): 68414781190
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10         [.] 0x000000000012d10c
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d300
     0.00%  python3.10  python3.10         [.] 0x000000000018d592
     0.00%  python3.10  python3.10         [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10         [.] 0x0000000000137b95
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.00%  python3.10  python3.10         [.] 0x000000000012d084
     0.00%  python3.10  python3.10         [.] 0x0000000000179c56
     0.00%  python3.10  libc.so.6          [.] __strncpy_sse2_unaligned
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.00%  python3.10  python3.10         [.] 0x000000000015ef86
     0.00%  python3.10  python3.10         [.] 0x000000000015e0d2
     0.00%  python3.10  python3.10         [.] PyList_New
     0.00%  python3.10  python3.10         [.] 0x0000000000206970
     0.00%  python3.10  python3.10         [.] 0x000000000017961e
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  python3.10         [.] 0x000000000018d185
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030798c
     0.00%  python3.10  python3.10         [.] 0x0000000000188df0
     0.00%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] update_dl_rq_load_avg
     0.00%  python3.10  python3.10         [.] 0x000000000018d121
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10         [.] 0x0000000000206c5f
     0.00%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10         [.] 0x0000000000151eca
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003072fa
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003079f1
     0.00%  python3.10  python3.10         [.] 0x0000000000137a88
     0.00%  python3.10  python3.10         [.] 0x000000000015d693
     0.00%  python3.10  python3.10         [.] 0x0000000000206bb4
     0.00%  python3.10  python3.10         [.] 0x000000000020becb
     0.00%  python3.10  python3.10         [.] 0x000000000015d6c2
     0.00%  python3.10  python3.10         [.] 0x000000000015af8e
     0.00%  python3.10  python3.10         [.] 0x0000000000162fd8
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  python3.10         [.] 0x00000000001433cc
     0.00%  python3.10  python3.10         [.] 0x0000000000188d02
     0.00%  python3.10  python3.10         [.] 0x00000000002cfed2
     0.00%  python3.10  python3.10         [.] 0x000000000015f000
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  python3.10         [.] 0x00000000002cecd2
     0.00%  python3.10  python3.10         [.] 0x000000000017961b
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  python3.10         [.] 0x00000000001771e5
     0.00%  python3.10  python3.10         [.] 0x00000000001732da
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  python3.10         [.] 0x000000000018d59d
     0.00%  python3.10  python3.10         [.] 0x00000000001d48fe
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0995
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1110
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307cfe
     0.00%  python3.10  python3.10         [.] PyObject_Free
     0.00%  python3.10  python3.10         [.] _PyArg_ParseTupleAndKeywords_SizeT
     0.00%  python3.10  python3.10         [.] 0x0000000000129e93
     0.00%  python3.10  python3.10         [.] 0x00000000001522d3
     0.00%  python3.10  python3.10         [.] 0x000000000015d7eb
     0.00%  python3.10  python3.10         [.] 0x0000000000167e17
     0.00%  python3.10  python3.10         [.] 0x000000000018d599
     0.00%  python3.10  python3.10         [.] 0x000000000020692a
     0.00%  python3.10  python3.10         [.] 0x0000000000293db3
     0.00%  python3.10  python3.10         [.] 0x0000000000294720
     0.00%  python3.10  python3.10         [.] 0x000000000029498e
     0.00%  python3.10  python3.10         [.] 0x00000000002953b2
     0.00%  python3.10  python3.10         [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10         [.] PySequence_List
     0.00%  python3.10  python3.10         [.] 0x00000000000e4822
     0.00%  python3.10  python3.10         [.] 0x000000000013fcfd
     0.00%  python3.10  python3.10         [.] 0x00000000001732ca
     0.00%  python3.10  python3.10         [.] 0x00000000001893e8
     0.00%  python3.10  python3.10         [.] 0x0000000000294f90
     0.00%  python3.10  python3.10         [.] 0x000000000017c3e0
     0.00%  python3.10  python3.10         [.] 0x0000000000243806
     0.00%  python3.10  python3.10         [.] 0x0000000000151e05
     0.00%  python3.10  python3.10         [.] 0x000000000011b461
     0.00%  python3.10  python3.10         [.] 0x00000000001f6b40
     0.00%  python3.10  [kernel.kallsyms]  [k] __radix_tree_lookup
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10         [.] 0x00000000001228ac
     0.00%  python3.10  python3.10         [.] 0x0000000000151d84
     0.00%  python3.10  python3.10         [.] 0x000000000015c5d0
     0.00%  python3.10  python3.10         [.] 0x0000000000172b2c
     0.00%  python3.10  python3.10         [.] 0x000000000020667b
     0.00%  python3.10  python3.10         [.] 0x00000000002775dd
     0.00%  python3.10  python3.10         [.] 0x0000000000295030
     0.00%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10         [.] 0x000000000012d6c4
     0.00%  python3.10  python3.10         [.] 0x0000000000188e31
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.00%  python3.10  python3.10         [.] 0x0000000000188ff0
     0.00%  python3.10  [kernel.kallsyms]  [k] uncharge_page
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10         [.] 0x0000000000122932
     0.00%  python3.10  python3.10         [.] 0x000000000017a8dc
     0.00%  python3.10  python3.10         [.] 0x0000000000189021
     0.00%  python3.10  python3.10         [.] 0x000000000018c04e
     0.00%  python3.10  python3.10         [.] 0x000000000018d51f
     0.00%  python3.10  python3.10         [.] 0x000000000027742c
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_init_task
     0.00%  python3.10  python3.10         [.] 0x000000000016766b
     0.00%  python3.10  python3.10         [.] 0x00000000001740a1
     0.00%  python3.10  python3.10         [.] 0x0000000000179628
     0.00%  python3.10  python3.10         [.] 0x000000000018bf8d
     0.00%  python3.10  python3.10         [.] 0x000000000018d149
     0.00%  python3.10  python3.10         [.] 0x00000000001d4931
     0.00%  python3.10  python3.10         [.] 0x00000000002069ad
     0.00%  python3.10  python3.10         [.] 0x0000000000294ef6
     0.00%  python3.10  python3.10         [.] 0x000000000015efcc
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199efd
     0.00%  python3.10  python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  python3.10  [kernel.kallsyms]  [k] free_pcp_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_page_vaddr
     0.00%  python3.10  [kernel.kallsyms]  [k] put_page
     0.00%  python3.10  python3.10         [.] 0x000000000012d130
     0.00%  python3.10  python3.10         [.] 0x00000000001641db
     0.00%  python3.10  python3.10         [.] 0x0000000000188eea
     0.00%  python3.10  python3.10         [.] 0x00000000001d0f3e
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_advance
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09a2
     0.00%  python3.10  python3.10         [.] 0x0000000000121e60
     0.00%  python3.10  python3.10         [.] 0x0000000000151f44
     0.00%  python3.10  python3.10         [.] 0x0000000000167543
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307229
     0.00%  python3.10  libcrypto.so.3     [.] EVP_MD_CTX_clear_flags
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030763e
     0.00%  python3.10  [kernel.kallsyms]  [k] tlb_gather_mmu
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030768b
     0.00%  python3.10  python3.10         [.] 0x0000000000294f00
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307730
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307209
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]  [k] radix_tree_tag_get
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308305
     0.00%  python3.10  python3.10         [.] PyErr_Restore
     0.00%  python3.10  python3.10         [.] 0x0000000000129d46
     0.00%  python3.10  python3.10         [.] 0x000000000015e115
     0.00%  python3.10  python3.10         [.] 0x00000000002774e1
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_stable
     0.00%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.00%  python3.10  python3.10         [.] 0x0000000000164dbe
     0.00%  python3.10  python3.10         [.] 0x0000000000137a66
     0.00%  python3.10  python3.10         [.] 0x00000000001523bc
     0.00%  python3.10  python3.10         [.] 0x000000000016659c
     0.00%  python3.10  python3.10         [.] 0x00000000001771ec
     0.00%  python3.10  python3.10         [.] 0x000000000018d077
     0.00%  python3.10  python3.10         [.] 0x0000000000293d67
     0.00%  python3.10  python3.10         [.] 0x00000000002775e5
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%  python3.10  python3.10         [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10         [.] 0x00000000002339fb
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003073fb
     0.00%  python3.10  python3.10         [.] 0x00000000001509ab
     0.00%  python3.10  python3.10         [.] 0x000000000012bd48
     0.00%  python3.10  python3.10         [.] 0x00000000001435a8
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308145
     0.00%  python3.10  python3.10         [.] 0x0000000000198eb9
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003079e6
     0.00%  python3.10  python3.10         [.] 0x00000000001f6073
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307e09
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003082ae
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x0000000000188e88
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003078c5
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003076a7
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307201
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003075c6
     0.00%  python3.10  python3.10         [.] 0x00000000001339e8
     0.00%  python3.10  python3.10         [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10         [.] 0x000000000018d75d
     0.00%  python3.10  python3.10         [.] 0x000000000020bec2
     0.00%  python3.10  python3.10         [.] 0x000000000015b234
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308322
     0.00%  python3.10  python3.10         [.] 0x00000000002948f1
     0.00%  python3.10  libcrypto.so.3     [.] EVP_MD_free
     0.00%  python3.10  python3.10         [.] 0x0000000000137aa0
     0.00%  python3.10  python3.10         [.] 0x0000000000137ab1
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d981
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307498
     0.00%  python3.10  python3.10         [.] 0x000000000018d162
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003083ee
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308344
     0.00%  python3.10  python3.10         [.] 0x0000000000151de2
     0.00%  python3.10  [kernel.kallsyms]  [k] should_fail_alloc_page
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09d0
     0.00%  python3.10  python3.10         [.] 0x000000000016653d
     0.00%  python3.10  python3.10         [.] 0x00000000001795e5
     0.00%  python3.10  python3.10         [.] 0x000000000017f884
     0.00%  python3.10  python3.10         [.] 0x0000000000188dec
     0.00%  python3.10  python3.10         [.] 0x000000000018d22f
     0.00%  python3.10  python3.10         [.] 0x000000000018d5f5
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003074da
     0.00%  python3.10  python3.10         [.] 0x000000000015158e
     0.00%  python3.10  python3.10         [.] 0x0000000000294ea2
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307c1b
     0.00%  python3.10  python3.10         [.] 0x0000000000150b48
     0.00%  python3.10  python3.10         [.] 0x000000000020688c
     0.00%  python3.10  python3.10         [.] 0x00000000001523b8
     0.00%  python3.10  python3.10         [.] 0x0000000000188ff9
     0.00%  python3.10  python3.10         [.] 0x00000000001d4951
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030797f
     0.00%  python3.10  python3.10         [.] 0x0000000000167664
     0.00%  python3.10  python3.10         [.] 0x0000000000293e54
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307970
     0.00%  python3.10  python3.10         [.] 0x000000000015b1f2
     0.00%  python3.10  python3.10         [.] 0x00000000002949a5
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09cb
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  python3.10         [.] 0x0000000000128e0a
     0.00%  python3.10  python3.10         [.] 0x000000000012d0fc
     0.00%  python3.10  python3.10         [.] 0x000000000015d138
     0.00%  python3.10  python3.10         [.] 0x000000000018d06a
     0.00%  python3.10  python3.10         [.] 0x0000000000294ee8
     0.00%  python3.10  python3.10         [.] 0x0000000000151daf
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307e6d
     0.00%  python3.10  python3.10         [.] 0x0000000000294ff7
     0.00%  python3.10  python3.10         [.] 0x0000000000296f80
     0.00%  python3.10  python3.10         [.] 0x00000000002b6a1e
     0.00%  python3.10  python3.10         [.] 0x000000000027743a
     0.00%  python3.10  python3.10         [.] 0x00000000002d0731
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003083a9
     0.00%  python3.10  python3.10         [.] 0x0000000000151f24
     0.00%  python3.10  python3.10         [.] 0x00000000002949f3
     0.00%  python3.10  python3.10         [.] 0x0000000000206742
     0.00%  python3.10  python3.10         [.] 0x0000000000293d57
     0.00%  python3.10  python3.10         [.] 0x000000000012809b
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307fa7
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308227
     0.00%  python3.10  python3.10         [.] 0x0000000000151e00
     0.00%  python3.10  python3.10         [.] 0x000000000015232f
     0.00%  python3.10  python3.10         [.] 0x0000000000206c70
     0.00%  python3.10  python3.10         [.] 0x000000000015e060
     0.00%  python3.10  python3.10         [.] PyObject_GetIter
     0.00%  python3.10  python3.10         [.] 0x0000000000277486
     0.00%  python3.10  python3.10         [.] 0x000000000017f965
     0.00%  python3.10  python3.10         [.] 0x0000000000188da5
     0.00%  python3.10  python3.10         [.] 0x000000000020bea6
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030829c
     0.00%  python3.10  python3.10         [.] 0x0000000000294e97
     0.00%  python3.10  python3.10         [.] 0x0000000000128020
     0.00%  python3.10  python3.10         [.] 0x0000000000206753
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308295
     0.00%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.00%  python3.10  python3.10         [.] 0x0000000000151d86
     0.00%  python3.10  python3.10         [.] 0x00000000002773d5
     0.00%  python3.10  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.00%  python3.10  python3.10         [.] 0x0000000000152264
     0.00%  python3.10  python3.10         [.] 0x000000000028b166
     0.00%  python3.10  python3.10         [.] 0x0000000000151e1b
     0.00%  python3.10  [kernel.kallsyms]  [k] charge_memcg
