# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 121K of event 'cycles'
# Event count (approx.): 45536139830
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x000000000012291a
     0.00%  python3.10  python3.10            [.] 0x0000000000188e21
     0.00%  python3.10  python3.10            [.] 0x000000000016bf06
     0.00%  python3.10  python3.10            [.] 0x000000000021b6cf
     0.00%  python3.10  python3.10            [.] 0x000000000015b520
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  python3.10            [.] 0x00000000001732de
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10            [.] 0x0000000000129cca
     0.00%  python3.10  python3.10            [.] 0x00000000001433f4
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  python3.10            [.] 0x000000000012d2d6
     0.00%  :1991154    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  python3.10            [.] 0x00000000001740a7
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.00%  python3.10  python3.10            [.] 0x0000000000152361
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10            [.] 0x00000000001d4902
     0.00%  python3.10  python3.10            [.] 0x0000000000150bcb
     0.00%  python3.10  python3.10            [.] 0x000000000015671f
     0.00%  python3.10  python3.10            [.] 0x000000000018d573
     0.00%  python3.10  python3.10            [.] PyList_Append
     0.00%  python3.10  python3.10            [.] 0x000000000020beb0
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] kmalloc_slab
     0.00%  python3.10  python3.10            [.] 0x000000000011b514
     0.00%  python3.10  python3.10            [.] 0x00000000001225ca
     0.00%  python3.10  libc.so.6             [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  python3.10            [.] 0x0000000000177090
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  python3.10  python3.10            [.] 0x0000000000122832
     0.00%  python3.10  python3.10            [.] 0x000000000018d08e
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_end
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  [vdso]                [.] 0x00000000000006e8
     0.00%  python3.10  [kernel.kallsyms]     [k] task_nr_scan_windows.isra.0
     0.00%  python3.10  python3.10            [.] 0x0000000000137bbf
     0.00%  python3.10  python3.10            [.] 0x0000000000137c02
     0.00%  python3.10  python3.10            [.] 0x00000000002b69c0
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0994
     0.00%  python3.10  python3.10            [.] PyObject_SetItem
     0.00%  python3.10  python3.10            [.] 0x0000000000129e3b
     0.00%  python3.10  [kernel.kallsyms]     [k] propagate_entity_cfs_rq
     0.00%  python3.10  python3.10            [.] 0x0000000000129e8e
     0.00%  python3.10  python3.10            [.] 0x000000000012d130
     0.00%  python3.10  python3.10            [.] 0x00000000001b1cdf
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307cb6
     0.00%  python3.10  python3.10            [.] 0x0000000000189021
     0.00%  python3.10  python3.10            [.] 0x0000000000143804
     0.00%  python3.10  python3.10            [.] 0x000000000012d137
     0.00%  python3.10  python3.10            [.] 0x0000000000164203
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  python3.10            [.] _PyErr_SetObject
     0.00%  python3.10  python3.10            [.] 0x0000000000167da0
     0.00%  python3.10  python3.10            [.] 0x000000000014341a
     0.00%  python3.10  python3.10            [.] 0x0000000000162f91
     0.00%  python3.10  [kernel.kallsyms]     [k] init_numa_balancing
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] vm_mmap_pgoff
     0.00%  python3.10  python3.10            [.] 0x0000000000121daa
     0.00%  python3.10  python3.10            [.] 0x0000000000127b28
     0.00%  python3.10  python3.10            [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10            [.] 0x000000000015d357
     0.00%  python3.10  [kernel.kallsyms]     [k] timekeeping_advance
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_preload
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_user_cpus_ptr
     0.00%  python3.10  python3.10            [.] 0x0000000000129e73
     0.00%  python3.10  python3.10            [.] 0x000000000012d520
     0.00%  python3.10  python3.10            [.] 0x0000000000151ef4
     0.00%  python3.10  python3.10            [.] 0x00000000001440ee
     0.00%  python3.10  [kernel.kallsyms]     [k] kernel_clone
     0.00%  python3.10  python3.10            [.] 0x00000000001740bb
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000014346f
     0.00%  python3.10  python3.10            [.] 0x0000000000163ff2
     0.00%  python3.10  [kernel.kallsyms]     [k] __sched_fork
     0.00%  python3.10  python3.10            [.] PyErr_Format
     0.00%  python3.10  python3.10            [.] 0x0000000000143832
     0.00%  python3.10  python3.10            [.] 0x0000000000144121
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] 0x000000000012e083
     0.00%  python3.10  python3.10            [.] 0x0000000000151e76
     0.00%  python3.10  python3.10            [.] 0x000000000012d2a2
     0.00%  python3.10  [kernel.kallsyms]     [k] check_stack_object
     0.00%  python3.10  python3.10            [.] 0x0000000000121740
     0.00%  python3.10  python3.10            [.] 0x000000000012b260
     0.00%  python3.10  python3.10            [.] 0x000000000015e0f7
     0.00%  python3.10  python3.10            [.] 0x000000000012d088
     0.00%  python3.10  python3.10            [.] 0x00000000001641fe
     0.00%  python3.10  python3.10            [.] 0x000000000018d12a
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pid
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10            [.] 0x0000000000159652
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_pte_fault
     0.00%  python3.10  python3.10            [.] 0x0000000000129c69
     0.00%  python3.10  python3.10            [.] 0x00000000001435a2
     0.00%  python3.10  python3.10            [.] 0x000000000012d119
     0.00%  python3.10  python3.10            [.] 0x000000000012d6df
     0.00%  python3.10  python3.10            [.] 0x000000000015e0af
     0.00%  python3.10  [kernel.kallsyms]     [k] down_read_trylock
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_load_cache_lookup
     0.00%  python3.10  python3.10            [.] 0x000000000012d2f7
     0.00%  python3.10  python3.10            [.] 0x0000000000277459
     0.00%  python3.10  python3.10            [.] 0x0000000000162c2a
     0.00%  python3.10  python3.10            [.] 0x000000000011b434
     0.00%  python3.10  python3.10            [.] 0x000000000011b455
     0.00%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.00%  python3.10  python3.10            [.] 0x0000000000121641
     0.00%  python3.10  python3.10            [.] 0x0000000000129d25
     0.00%  python3.10  python3.10            [.] 0x00000000001508a2
     0.00%  python3.10  python3.10            [.] 0x000000000015963a
     0.00%  python3.10  python3.10            [.] 0x0000000000164df7
     0.00%  python3.10  python3.10            [.] 0x000000000028a510
     0.00%  python3.10  python3.10            [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_post_fork
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  python3.10  python3.10            [.] 0x000000000012d5a4
     0.00%  python3.10  [kernel.kallsyms]     [k] mmput
     0.00%  python3.10  python3.10            [.] 0x0000000000172ab7
     0.00%  python3.10  [kernel.kallsyms]     [k] should_fail_alloc_page
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_new_task
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_clone_args_from_user
     0.00%  python3.10  [kernel.kallsyms]     [k] uprobe_copy_process
     0.00%  python3.10  python3.10            [.] 0x00000000000700b0
     0.00%  python3.10  python3.10            [.] 0x0000000000165e60
     0.00%  python3.10  python3.10            [.] 0x000000000015d130
     0.00%  :1991209    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_map_versions
     0.00%  python3.10  python3.10            [.] 0x000000000011ea06
     0.00%  python3.10  python3.10            [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000137b3c
     0.00%  python3.10  python3.10            [.] 0x0000000000121653
     0.00%  python3.10  [kernel.kallsyms]     [k] radix_tree_tag_get
     0.00%  python3.10  [kernel.kallsyms]     [k] current_save_fsgs
     0.00%  python3.10  python3.10            [.] 0x000000000018d59d
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_sighand
     0.00%  python3.10  [kernel.kallsyms]     [k] policy_nodemask
     0.00%  python3.10  python3.10            [.] 0x000000000011ff5d
     0.00%  python3.10  python3.10            [.] 0x00000000001770ba
     0.00%  python3.10  python3.10            [.] 0x000000000014358e
     0.00%  python3.10  python3.10            [.] 0x000000000015af75
     0.00%  python3.10  python3.10            [.] 0x00000000001566d0
     0.00%  python3.10  python3.10            [.] 0x0000000000293fc3
     0.00%  python3.10  python3.10            [.] 0x0000000000129f07
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  python3.10            [.] 0x000000000012d743
     0.00%  python3.10  [kernel.kallsyms]     [k] change_pte_range
     0.00%  python3.10  python3.10            [.] PyThread_get_thread_ident
     0.00%  python3.10  [kernel.kallsyms]     [k] attach_pid
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  python3.10            [.] 0x000000000015d120
     0.00%  python3.10  [kernel.kallsyms]     [k] vma_gap_callbacks_rotate
     0.00%  python3.10  [kernel.kallsyms]     [k] do_user_addr_fault
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307a2b
     0.00%  python3.10  python3.10            [.] 0x0000000000122854
     0.00%  python3.10  python3.10            [.] 0x00000000001641d0
     0.00%  python3.10  python3.10            [.] 0x0000000000165fb4
     0.00%  python3.10  python3.10            [.] 0x0000000000127f59
     0.00%  python3.10  python3.10            [.] 0x00000000001d4921
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_mm_rss
     0.00%  python3.10  python3.10            [.] PyObject_IsTrue
     0.00%  python3.10  python3.10            [.] 0x00000000001440ea
     0.00%  python3.10  python3.10            [.] 0x000000000015ef78
     0.00%  python3.10  python3.10            [.] 0x0000000000293f7e
     0.00%  python3.10  python3.10            [.] 0x0000000000295061
     0.00%  python3.10  python3.10            [.] 0x000000000020bf43
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  python3.10  python3.10            [.] 0x0000000000188eea
     0.00%  python3.10  python3.10            [.] 0x0000000000128e0e
     0.00%  :1991294    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.00%  python3.10  python3.10            [.] 0x000000000015e116
     0.00%  python3.10  libc.so.6             [.] __deadline_to_ms
     0.00%  :1991006    python3.10            [.] 0x0000000000121600
     0.00%  :1991154    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [kernel.kallsyms]     [k] lockless_pages_from_mm
     0.00%  python3.10  python3.10            [.] 0x000000000018d165
     0.00%  python3.10  [kernel.kallsyms]     [k] apparmor_task_free
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  python3.10            [.] 0x00000000001d4961
     0.00%  :1991294    [kernel.kallsyms]     [k] event_sched_in
     0.00%  python3.10  python3.10            [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10            [.] 0x000000000015d8de
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030817a
     0.00%  python3.10  python3.10            [.] 0x0000000000293ebe
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_highpage.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_do_batch
     0.00%  python3.10  python3.10            [.] 0x00000000002774d7
     0.00%  python3.10  python3.10            [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  python3.10            [.] 0x000000000018c0be
     0.00%  python3.10  [kernel.kallsyms]     [k] xfd_validate_state
     0.00%  python3.10  python3.10            [.] 0x000000000018d599
     0.00%  python3.10  python3.10            [.] 0x00000000001795a2
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_trylock
     0.00%  python3.10  python3.10            [.] 0x000000000015effa
     0.00%  python3.10  [kernel.kallsyms]     [k] ftrace_graph_exit_task
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.00%  python3.10  [kernel.kallsyms]     [k] kthread_is_per_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] sk_filter_trim_cap
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10            [.] 0x0000000000151fea
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] 0x00000000001228eb
     0.00%  python3.10  python3.10            [.] 0x0000000000150885
     0.00%  python3.10  python3.10            [.] 0x0000000000277486
     0.00%  python3.10  python3.10            [.] 0x000000000017c380
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003071c5
     0.00%  python3.10  [kernel.kallsyms]     [k] can_migrate_task
